,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
1004345,3874.0,for_sale,279900.0,1.0,1.0,,824636.0,Fort Worth,Texas,76107.0,807.0,9/29/2015
1004346,33968.0,for_sale,600000.0,5.0,4.0,0.22,1503933.0,Hurst,Texas,76054.0,3915.0,7/7/2015
1004347,104610.0,for_sale,349900.0,3.0,2.0,0.16,1262966.0,Fort Worth,Texas,76244.0,1710.0,8/13/2020
1004348,51523.0,for_sale,350000.0,4.0,2.0,0.22,741615.0,Denton,Texas,76209.0,1444.0,3/1/2021
1004349,43314.0,for_sale,620000.0,3.0,3.0,0.19,79456.0,Denton,Texas,76207.0,2609.0,5/25/2021
1004350,31144.0,for_sale,654900.0,3.0,4.0,0.17,1563799.0,Trophy Club,Texas,76262.0,3470.0,3/19/2013
1004351,13676.0,for_sale,625000.0,3.0,3.0,0.21,811223.0,Trophy Club,Texas,76262.0,2265.0,11/29/2018
1004352,23657.0,for_sale,1175000.0,4.0,3.0,1.79,679921.0,Argyle,Texas,76226.0,4176.0,7/19/1999
1004353,43598.0,for_sale,437801.0,3.0,2.0,0.1,233962.0,Fort Worth,Texas,76052.0,1617.0,
1004354,60010.0,ready_to_build,409990.0,3.0,,,32023.0,Crowley,Texas,76036.0,2525.0,
1004355,57595.0,ready_to_build,406999.0,3.0,,,291189.0,Fort Worth,Texas,76052.0,1880.0,
1004356,46933.0,for_sale,526409.0,4.0,2.0,,1186697.0,Argyle,Texas,76226.0,2180.0,
1004357,60010.0,ready_to_build,369990.0,3.0,,,32023.0,Crowley,Texas,76036.0,1966.0,
1004358,45016.0,for_sale,557400.0,5.0,4.0,0.14,1423113.0,Fort Worth,Texas,76126.0,3586.0,
1004359,33745.0,for_sale,200000.0,2.0,1.0,1.03,1013821.0,Dalworthington Gardens,Texas,76016.0,1198.0,7/5/2005
1004360,15901.0,for_sale,170000.0,3.0,1.0,0.19,706984.0,Haltom City,Texas,76117.0,1140.0,8/23/2002
1004361,55565.0,for_sale,399900.0,4.0,3.0,0.19,1512640.0,Fort Worth,Texas,76132.0,2853.0,8/23/2017
1004362,38634.0,for_sale,299950.0,4.0,2.0,0.13,346358.0,Fort Worth,Texas,76052.0,1768.0,12/27/2012
1004363,99234.0,for_sale,379000.0,4.0,2.0,0.14,900268.0,Fort Worth,Texas,76110.0,1504.0,
1004364,52863.0,for_sale,290000.0,3.0,2.0,0.13,1680103.0,Fort Worth,Texas,76123.0,1811.0,11/8/1999
1004365,15901.0,for_sale,230000.0,3.0,2.0,0.16,1061442.0,Fort Worth,Texas,76111.0,1013.0,
1004366,96581.0,for_sale,300000.0,3.0,2.0,0.13,359961.0,Fort Worth,Texas,76052.0,1688.0,7/9/2020
1004367,32629.0,for_sale,380000.0,5.0,3.0,0.19,1786142.0,Fort Worth,Texas,76123.0,3628.0,12/20/2016
1004368,15807.0,for_sale,1495000.0,4.0,5.0,11.3,1514478.0,Sanger,Texas,76266.0,5763.0,12/28/2004
1004369,35063.0,for_sale,239900.0,3.0,2.0,0.09,295291.0,Mansfield,Texas,76063.0,1245.0,12/31/2018
1004370,43811.0,for_sale,386570.0,4.0,3.0,,1661693.0,Fort Worth,Texas,76179.0,2372.0,3/4/2022
1004371,90010.0,for_sale,349900.0,2.0,2.0,0.14,773367.0,Fort Worth,Texas,76107.0,1674.0,
1004372,65481.0,for_sale,300000.0,3.0,2.0,0.21,1155544.0,Fort Worth,Texas,76137.0,1677.0,1/24/2019
1004373,81884.0,for_sale,330000.0,3.0,2.0,0.13,1018727.0,Fort Worth,Texas,76052.0,1856.0,7/5/2019
1004374,22611.0,for_sale,323900.0,3.0,2.0,0.14,1194028.0,Fort Worth,Texas,76052.0,1270.0,1/3/2020
1004375,31129.0,for_sale,349900.0,3.0,2.0,0.39,486390.0,Denton,Texas,76201.0,1827.0,8/24/2016
1004376,107083.0,for_sale,725000.0,4.0,3.0,1.02,305724.0,Justin,Texas,76247.0,2942.0,2/22/2016
1004377,57595.0,ready_to_build,348999.0,4.0,,,291189.0,Fort Worth,Texas,76052.0,1679.0,
1004378,33968.0,for_sale,675000.0,3.0,3.0,11.67,1488108.0,Grandview,Texas,76050.0,2178.0,8/12/2013
1004379,99828.0,for_sale,525000.0,5.0,4.0,0.18,490168.0,Burleson,Texas,76028.0,3886.0,8/23/2017
1004380,33968.0,for_sale,349900.0,3.0,2.0,0.24,1579265.0,Denton,Texas,76207.0,1990.0,1/30/2013
1004381,10602.0,for_sale,1950000.0,4.0,5.0,1.01,1090910.0,Flower Mound,Texas,75022.0,5640.0,1/28/2003
1004382,54482.0,for_sale,470000.0,5.0,4.0,0.18,125267.0,Saginaw,Texas,76131.0,2853.0,7/9/2019
1004383,97863.0,for_sale,370000.0,3.0,2.0,0.14,1501742.0,Fort Worth,Texas,76179.0,1924.0,12/4/2019
1004384,48634.0,for_sale,475000.0,4.0,4.0,0.16,1811634.0,Fort Worth,Texas,76244.0,2753.0,8/7/2007
1004385,66677.0,for_sale,298990.0,3.0,2.0,0.17,1820472.0,Springtown,Texas,76082.0,1567.0,
1004386,106885.0,for_sale,183000.0,3.0,2.0,1.0,1250853.0,Boyd,Texas,76023.0,1120.0,3/10/2020
1004387,71247.0,for_sale,242000.0,3.0,2.0,0.26,729640.0,Azle,Texas,76020.0,1214.0,1/13/2015
1004388,15901.0,for_sale,185000.0,2.0,1.0,0.21,1549659.0,Lake Worth,Texas,76135.0,818.0,6/28/2021
1004389,108070.0,for_sale,1150000.0,5.0,4.0,0.19,707239.0,Fort Worth,Texas,76110.0,4323.0,
1004390,71096.0,for_sale,264900.0,3.0,3.0,0.17,851342.0,Fort Worth,Texas,76133.0,1562.0,2/28/2022
1004391,7334.0,for_sale,290000.0,4.0,2.0,0.14,1673471.0,Fort Worth,Texas,76116.0,1888.0,3/25/2010
1004392,15807.0,for_sale,175000.0,2.0,2.0,0.1,1430973.0,Fort Worth,Texas,76112.0,1255.0,12/8/2000
1004393,45016.0,for_sale,220990.0,3.0,2.0,0.18,701601.0,Fort Worth,Texas,76105.0,1045.0,
1004394,80742.0,for_sale,265900.0,3.0,2.0,0.24,895185.0,Arlington,Texas,76013.0,1094.0,
1004395,55565.0,for_sale,475000.0,3.0,4.0,1.0,1408580.0,Fort Worth,Texas,76036.0,2448.0,7/25/2017
1004396,85177.0,for_sale,285000.0,3.0,2.0,0.13,1199333.0,Fort Worth,Texas,76133.0,1715.0,10/15/2021
1004397,58116.0,for_sale,575000.0,4.0,3.0,0.29,232814.0,Fort Worth,Texas,76244.0,3584.0,7/9/2010
1004398,48786.0,for_sale,499000.0,3.0,2.0,1.0,1035127.0,Ponder,Texas,76259.0,2110.0,10/29/2019
1004399,108070.0,for_sale,349999.0,3.0,2.0,1.0,290074.0,Springtown,Texas,76082.0,1431.0,11/6/2020
1004400,79368.0,for_sale,475000.0,4.0,2.0,1.46,264344.0,Azle,Texas,76020.0,2015.0,11/4/2019
1004401,99828.0,for_sale,675900.0,3.0,4.0,0.25,1722526.0,Fort Worth,Texas,76028.0,4054.0,5/23/2006
1004402,33745.0,for_sale,365000.0,3.0,2.0,0.63,1829168.0,Fort Worth,Texas,76126.0,1953.0,
1004403,58116.0,for_sale,585000.0,4.0,4.0,0.2,1248830.0,Roanoke,Texas,76262.0,4332.0,5/20/2009
1004404,52823.0,for_sale,600000.0,4.0,4.0,3.61,1237704.0,Fort Worth,Texas,76140.0,3589.0,1/28/1997
1004405,33968.0,for_sale,999000.0,3.0,3.0,22.71,149923.0,Krum,Texas,76249.0,2379.0,
1004406,27684.0,for_sale,625000.0,5.0,3.0,1.62,1821821.0,Fort Worth,Texas,76140.0,3197.0,6/23/1994
1004407,63132.0,for_sale,379900.0,3.0,2.0,0.13,1280787.0,Fort Worth,Texas,76244.0,2036.0,6/25/2007
1004408,45016.0,for_sale,234990.0,3.0,2.0,0.16,478208.0,Pelican Bay,Texas,76020.0,1298.0,
1004409,23700.0,for_sale,700000.0,4.0,4.0,0.25,1718622.0,North Richland Hills,Texas,76182.0,3204.0,4/18/2018
1004410,10602.0,for_sale,615000.0,5.0,4.0,0.16,1221771.0,Fort Worth,Texas,76244.0,3226.0,
1004411,61144.0,for_sale,895000.0,5.0,4.0,0.19,382204.0,Argyle,Texas,76226.0,4133.0,
1004412,45016.0,for_sale,224990.0,3.0,2.0,0.18,703102.0,Fort Worth,Texas,76105.0,1108.0,
1004413,100054.0,for_sale,899900.0,4.0,4.0,0.12,938470.0,Keller,Texas,76248.0,3341.0,6/21/2016
1004414,32998.0,for_sale,875000.0,5.0,4.0,0.29,1448643.0,Trophy Club,Texas,76262.0,3919.0,5/11/2004
1004415,55565.0,for_sale,1195000.0,4.0,4.0,0.47,1090983.0,Fort Worth,Texas,76109.0,3064.0,12/11/2018
1004416,33968.0,for_sale,299000.0,4.0,3.0,0.11,1778945.0,Fort Worth,Texas,76104.0,1791.0,7/13/2021
1004417,107768.0,for_sale,449000.0,3.0,2.0,0.24,538106.0,Fort Worth,Texas,76116.0,1963.0,
1004418,57245.0,for_sale,215000.0,3.0,3.0,0.19,1204199.0,Everman,Texas,76140.0,2040.0,
1004419,25345.0,for_sale,219900.0,2.0,1.0,0.24,1377535.0,Haltom City,Texas,76148.0,900.0,
1004420,51523.0,for_sale,165000.0,3.0,1.0,0.12,207942.0,Fort Worth,Texas,76164.0,1300.0,
1004421,101103.0,for_sale,285000.0,3.0,2.0,0.37,1576324.0,Richland Hills,Texas,76118.0,1581.0,12/20/2018
1004422,53157.0,for_sale,375000.0,5.0,4.0,0.13,1459744.0,Fort Worth,Texas,76179.0,3091.0,10/30/2014
1004423,36949.0,for_sale,360000.0,3.0,3.0,0.22,1385732.0,Arlington,Texas,76016.0,2057.0,12/30/1998
1004424,53016.0,for_sale,485000.0,4.0,3.0,0.42,908346.0,Burleson,Texas,76028.0,3418.0,9/3/2014
1004425,55565.0,for_sale,325000.0,3.0,2.0,0.22,646846.0,Hurst,Texas,76053.0,2001.0,10/23/2018
1004426,94934.0,for_sale,340000.0,3.0,2.0,0.14,1625054.0,Fort Worth,Texas,76052.0,1894.0,1/3/2006
1004427,47018.0,for_sale,280000.0,3.0,2.0,0.3,1718949.0,White Settlement,Texas,76108.0,1267.0,5/26/2010
1004428,73087.0,for_sale,325000.0,3.0,2.0,0.13,240706.0,Fort Worth,Texas,76052.0,1859.0,9/1/2009
1004429,81247.0,for_sale,380000.0,3.0,2.0,0.14,1429783.0,Denton,Texas,76226.0,1843.0,9/2/2014
1004430,93996.0,for_sale,265000.0,3.0,2.0,0.2,617841.0,Fort Worth,Texas,76105.0,1600.0,12/17/2019
1004431,48790.0,for_sale,339000.0,4.0,2.0,0.16,1234502.0,Arlington,Texas,76001.0,1704.0,7/25/2016
1004432,57245.0,for_sale,390000.0,4.0,4.0,1.58,1704325.0,Fort Worth,Texas,76135.0,2141.0,
1004433,97760.0,for_sale,320000.0,3.0,2.0,0.16,1614740.0,Saginaw,Texas,76179.0,1862.0,
1004434,81994.0,for_sale,459000.0,3.0,3.0,0.16,50430.0,Fort Worth,Texas,76126.0,2267.0,11/20/2018
1004435,53016.0,for_sale,409900.0,4.0,3.0,0.12,1833121.0,Fort Worth,Texas,76244.0,2569.0,3/4/2015
1004436,15807.0,for_sale,350000.0,3.0,2.0,0.14,219123.0,Fort Worth,Texas,76177.0,1741.0,1/28/2019
1004437,53016.0,for_sale,700000.0,4.0,3.0,0.23,1648137.0,North Richland Hills,Texas,76182.0,3450.0,6/17/2014
1004438,15901.0,for_sale,325000.0,4.0,2.0,0.12,1397117.0,Fort Worth,Texas,76123.0,1871.0,6/8/2020
1004439,13368.0,for_sale,965000.0,4.0,4.0,0.34,616510.0,Keller,Texas,76248.0,3673.0,6/29/2018
1004440,65812.0,for_sale,340000.0,4.0,2.0,0.13,1720567.0,Fort Worth,Texas,76123.0,1858.0,
1004441,62196.0,for_sale,509900.0,4.0,4.0,0.17,126306.0,Justin,Texas,76247.0,3018.0,1/28/2019
1004442,102401.0,for_sale,500000.0,3.0,3.0,0.14,408351.0,Northlake,Texas,76226.0,2590.0,2/26/2019
1004443,15807.0,for_sale,415000.0,4.0,2.0,0.18,672770.0,Fort Worth,Texas,76108.0,2208.0,
1004444,10601.0,for_sale,425000.0,4.0,2.0,0.13,836067.0,Fort Worth,Texas,76177.0,2035.0,9/12/2017
1004445,31132.0,for_sale,575000.0,4.0,3.0,0.02,335655.0,Saginaw,Texas,76131.0,3241.0,4/27/2020
1004446,82134.0,for_sale,650000.0,4.0,3.0,0.15,351152.0,Argyle,Texas,76226.0,3230.0,10/20/2020
1004447,13676.0,for_sale,399000.0,4.0,2.0,0.15,1017656.0,Granbury,Texas,76049.0,1803.0,12/2/2019
1004448,53016.0,for_sale,350000.0,3.0,2.0,0.14,1177257.0,Fort Worth,Texas,76131.0,1955.0,6/12/2020
1004449,106029.0,for_sale,300000.0,3.0,2.0,0.26,1821925.0,Fort Worth,Texas,76116.0,1610.0,
1004450,71247.0,for_sale,386000.0,3.0,3.0,0.13,904460.0,Fort Worth,Texas,76108.0,2688.0,11/16/2017
1004451,105054.0,for_sale,220000.0,3.0,2.0,0.15,1349093.0,Fort Worth,Texas,76104.0,1670.0,11/15/2017
1004452,22036.0,for_sale,265000.0,3.0,2.0,0.11,666440.0,Fort Worth,Texas,76134.0,1872.0,5/25/2018
1004453,84534.0,for_sale,275000.0,3.0,3.0,0.19,1062768.0,North Richland Hills,Texas,76117.0,1658.0,
1004454,98453.0,for_sale,515500.0,4.0,3.0,5.0,144209.0,Cleburne,Texas,76031.0,2184.0,
1004455,53203.0,for_sale,230000.0,2.0,1.0,0.24,1167742.0,Cleburne,Texas,76033.0,1444.0,5/28/2020
1004456,71247.0,for_sale,420000.0,4.0,3.0,0.14,775699.0,Fort Worth,Texas,76123.0,2917.0,12/14/2017
1004457,71247.0,for_sale,481000.0,5.0,4.0,0.16,1253999.0,Fort Worth,Texas,76123.0,3641.0,4/15/2015
1004458,56198.0,for_sale,485900.0,3.0,3.0,0.16,1387087.0,Denton,Texas,76226.0,2341.0,9/21/2016
1004459,71247.0,for_sale,518000.0,5.0,4.0,0.15,1214828.0,Fort Worth,Texas,76123.0,4728.0,11/24/2008
1004460,53525.0,for_sale,203000.0,3.0,1.0,0.29,502602.0,River Oaks,Texas,76114.0,1275.0,5/18/2007
1004461,48786.0,for_sale,249999.0,3.0,2.0,0.39,1540960.0,Watauga,Texas,76148.0,1270.0,7/2/2004
1004462,81604.0,for_sale,1800000.0,5.0,6.0,1.49,1287273.0,Fort Worth,Texas,76244.0,4440.0,8/29/2019
1004463,82016.0,for_sale,239900.0,3.0,2.0,0.24,1165463.0,Mansfield,Texas,76063.0,1153.0,1/27/2017
1004464,99828.0,for_sale,480000.0,4.0,3.0,0.4,1576124.0,Cleburne,Texas,76033.0,2660.0,3/23/2020
1004465,99515.0,for_sale,189900.0,2.0,1.0,0.19,669683.0,Fort Worth,Texas,76111.0,782.0,3/2/2018
1004466,27523.0,for_sale,595000.0,2.0,3.0,10.68,824632.0,Fort Worth,Texas,76107.0,1954.0,
1004467,5216.0,for_sale,310000.0,3.0,2.0,0.24,1197314.0,Hurst,Texas,76053.0,1490.0,11/24/2021
1004468,81984.0,for_sale,250000.0,3.0,2.0,0.14,855786.0,Fort Worth,Texas,76105.0,1493.0,1/11/2021
1004469,61144.0,for_sale,345000.0,4.0,3.0,0.13,1792270.0,Sanger,Texas,76266.0,2217.0,6/2/2021
1004470,92341.0,for_sale,470000.0,4.0,3.0,0.29,876519.0,Pantego,Texas,76013.0,2451.0,10/28/2021
1004471,108070.0,for_sale,925000.0,3.0,3.0,2.0,180504.0,Annetta,Texas,76008.0,4008.0,
1004472,48786.0,for_sale,315000.0,4.0,2.0,0.16,363530.0,Burleson,Texas,76028.0,1986.0,10/29/2019
1004473,52823.0,for_sale,300000.0,3.0,2.0,0.12,188370.0,Burleson,Texas,76028.0,1836.0,5/8/2018
1004474,106063.0,for_sale,335000.0,4.0,2.0,0.16,1808061.0,Burleson,Texas,76028.0,2080.0,4/4/2008
1004475,47290.0,for_sale,295000.0,3.0,2.0,0.22,539129.0,Bedford,Texas,76022.0,1592.0,5/2/2019
1004476,51523.0,for_sale,329900.0,4.0,3.0,0.17,463249.0,Krum,Texas,76249.0,1851.0,1/30/2013
1004477,79368.0,for_sale,370000.0,3.0,2.0,0.21,1215603.0,Fort Worth,Texas,76244.0,2112.0,8/28/2017
1004478,51523.0,for_sale,699000.0,4.0,3.0,0.82,940459.0,Keller,Texas,76248.0,2895.0,8/14/2018
1004479,48808.0,for_sale,399900.0,4.0,3.0,0.13,162968.0,Fort Worth,Texas,76052.0,2436.0,3/7/2018
1004480,71247.0,for_sale,336000.0,3.0,2.0,0.13,1294822.0,Fort Worth,Texas,76133.0,1862.0,12/18/2003
1004481,15807.0,for_sale,389000.0,4.0,2.0,0.17,1124454.0,Arlington,Texas,76017.0,2031.0,10/24/2016
1004482,93012.0,for_sale,375000.0,4.0,3.0,0.13,961758.0,Fort Worth,Texas,76108.0,2188.0,11/21/2017
1004483,10601.0,for_sale,739000.0,4.0,4.0,0.47,1541820.0,Colleyville,Texas,76034.0,3452.0,10/10/2014
1004484,59709.0,for_sale,420000.0,4.0,4.0,0.16,1316033.0,Fort Worth,Texas,76131.0,2646.0,5/23/2019
1004485,60010.0,ready_to_build,389990.0,4.0,,,32023.0,Crowley,Texas,76036.0,2119.0,
1004486,60010.0,ready_to_build,419990.0,4.0,,,32023.0,Crowley,Texas,76036.0,2715.0,
1004487,33968.0,for_sale,319000.0,4.0,2.0,2.02,264648.0,Rhome,Texas,76078.0,2128.0,3/4/2022
1004488,33968.0,for_sale,173500.0,3.0,2.0,0.19,456519.0,Pelican Bay,Texas,76020.0,1216.0,
1004489,71247.0,for_sale,454000.0,4.0,3.0,0.13,1787525.0,Fort Worth,Texas,76123.0,2520.0,6/19/2015
1004490,108070.0,for_sale,199000.0,3.0,2.0,0.25,174545.0,Weatherford,Texas,76087.0,1680.0,
1004491,43930.0,for_sale,220000.0,3.0,2.0,0.21,1359098.0,Fort Worth,Texas,76115.0,1166.0,
1004492,57595.0,ready_to_build,407999.0,4.0,,,1824400.0,Fort Worth,Texas,76179.0,2348.0,
1004493,48786.0,for_sale,209000.0,3.0,2.0,0.16,1199463.0,Fort Worth,Texas,76119.0,1425.0,
